"Elapsed_Time","Cases","Deaths"
132.,59.5870267142,2.97509685604
133.,62.7535751555,3.14831495695
134.,74.7815969698,2.79580092702
135.,68.0291299482,2.02999458614
136.,67.5580982703,2.15762897629
137.,56.1348203522,1.4981846272
138.,55.8309289471,3.03587513706
139.,63.5376149807,2.83834572374
140.,69.4604584663,2.71982807575
141.,77.3555571711,2.57396020129
142.,77.1458721016,2.3308470772
143.,58.9883606462,0.896479645079
144.,60.4348837345,1.20037105019
145.,71.8490449105,2.54053214673
146.,77.5044639596,2.29134119454
147.,84.0290124274,2.19713485896
148.,90.6113002621,2.06038372666
149.,102.918902169,1.82638734472
150.,75.0459824923,0.753650684676
151.,98.4061148032,1.31584978413
152.,105.14034834,2.51014300622
153.,103.93997729,2.28222445239
154.,124.206495097,7.38152223016
155.,137.337642712,1.91147693815
156.,129.011018212,1.51641811151
157.,117.672829887,0.799234395443
158.,126.081505067,1.02411403523
159.,135.675356726,3.88069324327
160.,154.224888094,1.96009956297
161.,162.685224812,2.06038372666
162.,164.687869172,2.10596743742
163.,137.255592033,0.732378286319
164.,149.119512488,0.823545707852
165.,142.072270804,1.02715294928
166.,181.988406865,3.62542446298
167.,177.958806833,2.48583169381
168.,191.77371011,3.0085249106
169.,201.607635979,2.43720906899
170.,185.698920921,2.0573448126
171.,178.429838511,1.30065521388
172.,175.439547085,1.21556562045
173.,207.867798924,2.61042716991
174.,200.504510178,2.853540294
175.,237.36045979,2.88696834856
176.,215.756819801,2.74413938816
177.,192.500010568,2.58915477155
178.,186.093979748,1.26114933121
179.,171.166833929,1.12439819891
180.,208.840251421,3.30937740166
181.,217.495078638,3.61326880677
182.,204.77418442,3.37623351079
183.,222.670349267,3.76521450933
184.,197.271105628,2.74717830221
185.,168.048908113,1.44348417428
186.,170.2521208,3.269871519
187.,186.334053958,3.75913668123
188.,227.155786407,4.41858103032
189.,203.929366314,4.06910591444
190.,204.236296633,3.8107982201
191.,174.123697301,3.42485613561
192.,142.704364926,1.23987693285
193.,137.295097915,1.6470914157
194.,173.123894578,4.23016835915
195.,159.412314379,4.3760362336
196.,180.432482871,5.5946407681
197.,174.433666534,3.75609776718
198.,168.443966939,3.24252129254
199.,140.492035497,1.54984616607
200.,148.347628319,1.59542987683
201.,140.294506084,3.23948237849
202.,167.675121684,4.5006317097
203.,155.875018424,3.26075477685
204.,192.882913738,4.02656111773
205.,144.387923311,3.10880907429
206.,126.813883353,1.71698643888
207.,104.113195391,1.35231675275
208.,130.916417322,3.99009414911
209.,143.29999208,4.0903783128
210.,132.703298784,3.23644346444
211.,145.454582143,3.34584437028
212.,133.229030915,2.98725251225
213.,104.076728423,1.33712218249
214.,112.837917632,1.3614334949
215.,114.849678734,3.73178645477
216.,133.459988383,3.6740470878
217.,137.337642712,3.36711676863
218.,138.188538646,2.92647423122
219.,141.449293423,2.90824074692
220.,106.447081382,0.908635301283
221.,102.38709221,1.61366336114
222.,130.579097862,3.22732672228
223.,118.639204555,3.18478192557
224.,110.127206298,3.23340455039
225.,153.161268176,2.90824074692
226.,134.26833952,2.35211947556
227.,95.2395663619,1.18213756588
228.,71.1257833663,0.811390051647
229.,79.5071083193,1.31888869818
230.,103.936938376,3.60719097867
231.,104.605499467,2.7167891617
232.,142.443018318,3.64669686134
233.,124.440491479,2.13027874983
234.,103.511490409,1.13655385512
235.,101.469340167,1.25203258906
236.,157.604160519,4.30006338233
237.,73.4171245609,2.51925974837
238.,132.916022768,2.58307694345
239.,147.864440985,2.81099549728
240.,120.711743938,2.07557829691
241.,136.909155831,0.750611770625
242.,137.641534117,1.06665883194
243.,119.00995207,2.78060635677
244.,113.074952928,3.32457197192
245.,130.369412793,2.74413938816
246.,163.985880026,2.8656959502
247.,136.28617845,2.22752399947
248.,109.485995434,0.802273309494
249.,96.9960586835,0.945102269896
250.,124.543814557,2.735022646
251.,129.090029977,2.84746246589
252.,134.909550385,2.5921936856
253.,163.375058302,2.7289448179
254.,150.070692586,2.06950046881
255.,106.981930255,1.00891946497
256.,117.891631699,1.3553556668
257.,130.873872525,2.13635657793
258.,147.80062379,2.74717830221
259.,168.9545045,2.89000726261
260.,172.51003394,2.9902914263
261.,164.599740665,1.85373757118
262.,134.645164863,1.20340996424
263.,124.318934917,0.942063355845
264.,158.026569572,2.42505341279
265.,177.603253889,2.98117468414
266.,191.302678432,2.48583169381
267.,208.828095764,2.63169956826
268.,174.035568793,2.15155114819
269.,144.552024669,1.16390408158
270.,174.774024908,1.33712218249
271.,180.778919073,2.83226789564
272.,189.828805117,3.39446699509
273.,216.887295828,2.57092128724
274.,248.346134085,2.84138463779
275.,253.512287972,2.76845070056
276.,181.015954369,1.01195837902
277.,200.419420585,1.42221177592
278.,225.593784584,2.98117468414
279.,239.591022704,3.0024470825007454
280.,265.075355937,2.941668801478463
281.,298.688784256,3.10880907429
282.,245.629344923,2.61346608396
283.,246.018325922,1.32800544034
284.,250.947444513,1.67140272811
285.,275.292184976,3.23036563633
286.,311.974916487,3.29722174546
287.,368.890737751,3.65581360349
288.,380.782008433,3.45220636207
289.,387.154611198,3.16047061316
290.,319.924715645,1.35839458085
291.,535.186192456,2.04822807045
292.,427.234848618,4.27575206992
293.,446.513719358,6.76766159183
294.,461.81769052,1.53465159581
295.,558.430846033,5.78305343927
296.,504.137607596,3.82599279035
297.,402.157729868,1.82942625877
298.,502.961547858,2.98117468414
299.,467.254307757,4.43985342868
300.,516.077500902,5.55513488544
301.,569.206835258,6.08998375843
302.,589.844100579,5.64630230697
303.,536.198150835,4.33653035094
304.,478.325071645,2.78364527082
305.,511.892916254,2.65601088067
306.,531.086697401,6.8314787869
307.,550.225778095,6.91960729439
308.,334.614826168,3.6922805721
309.,620.066100817,4.23624618725
310.,470.04706977,3.59199640842
311.,421.725297443,2.47671495166
312.,477.027455346,3.52514029929
313.,544.770927373,7.84343716593
314.,606.603711571,8.4542588902
315.,661.826857708,8.7156054986
316.,690.903187349,7.86470956428
317.,647.045579763,6.8132453026
318.,530.354319114,3.36103894053
319.,581.253090557,4.2332072732
320.,653.770696558,7.72795843198
321.,670.746070448,9.45406161302
322.,680.437167357,8.34789689841
323.,699.393913208,10.0223385406
324.,664.880966329,7.14448693417
325.,578.037919491,4.0843004847
326.,807.181155687,3.9414715243
327.,598.204153134,9.97371591576
328.,750.967323569,11.055569318
329.,733.396322526,9.90382089258
330.,763.484610546,8.74903355316
331.,593.214256262,7.78569779895
332.,570.905588213,4.5067095378
333.,577.651977406,5.10841451992
334.,589.336601933,10.3049575473
335.,691.407647081,10.1560507588
336.,582.66618559,8.76422812341
337.,319.912559989,3.68924165805
338.,684.530584584,5.053714067
339.,453.740256972,3.63454120513
340.,511.6649977,5.18742628525
341.,629.508006774,11.3077991842
342.,697.394307762,11.3260326685
343.,690.426077843,10.3505412581
344.,485.679243649,6.17507335186
345.,906.216325698,7.27212132432
346.,634.054222195,4.17850682028
347.,546.427135531,5.74962538471
348.,694.39186068,11.4475892305
349.,768.322561715,11.7210914951
350.,833.762536892,12.3562245318
351.,870.755237636,10.821572936
352.,830.507859943,11.2774100437
353.,826.633244528,5.49131769036
354.,620.777206705,5.22389325387
355.,678.704986348,14.0002770335
356.,726.026955952,12.3987693285
357.,716.162640942,11.8760761118
358.,734.934013035,11.5266009959
359.,614.434993081,10.1530118448
360.,537.784463969,5.3150606754
361.,429.82400339,4.26359641371
362.,537.152369847,8.40563626538
363.,554.683865008,13.2527041769
364.,573.555521265,11.9733213614
365.,588.157503281,12.0827222672
366.,522.203951629,10.0952724778
367.,399.866388674,5.38799461263
368.,515.01084207,5.80128692358
369.,444.082588117,12.4048471566
370.,468.554962971,12.0584109548
371.,511.473546115,12.1343838061
372.,503.441696278,10.9188181857
373.,430.471292082,8.26584621903
374.,339.3798434,5.43357832339
375.,406.217719041,6.15076203945
376.,346.867727622,10.6969774599
377.,368.684091595,11.8669593696
